Order Date,Region,Category,Channel,Units Sold,Unit Price,Sales,Cost,Profit,Year,Month,Month Name,Quarter,Profit Margin %
2025-07-15,West,Home & Kitchen,Online,9,69.37,624.33,524.67,99.66,2025,7,Jul,3,15.96
2025-07-15,South,Groceries,Online,1,27.66,27.66,23.78,3.88,2025,7,Jul,3,14.03
2025-07-15,South,Groceries,Distributor,3,20.69,62.07,46.82,15.25,2025,7,Jul,3,24.57
2025-07-15,West,Apparel,Online,3,56.09,168.27,121.52,46.75,2025,7,Jul,3,27.78
2025-07-16,East,Groceries,Online,3,26.69,80.07,67.99,12.08,2025,7,Jul,3,15.09
2025-07-16,Central,Groceries,Online,1,27.65,27.65,18.89,8.76,2025,7,Jul,3,31.68
2025-07-16,East,Home & Kitchen,Online,1,63.7,63.7,49.98,13.72,2025,7,Jul,3,21.54
2025-07-16,Central,Home & Kitchen,Retail Store,1,74.84,74.84,62.16,12.68,2025,7,Jul,3,16.94
2025-07-16,West,Sports & Fitness,Distributor,1,56.2,56.2,44.9,11.3,2025,7,Jul,3,20.11
2025-07-16,North,Electronics,Retail Store,1,160.11,160.11,129.03,31.08,2025,7,Jul,3,19.41
2025-07-16,West,Groceries,Online,4,18.93,75.72,50.3,25.42,2025,7,Jul,3,33.57
2025-07-16,East,Electronics,Online,4,202.77,811.08,703.87,107.21,2025,7,Jul,3,13.22
2025-07-16,North,Home & Kitchen,Distributor,3,63.8,191.4,164.69,26.71,2025,7,Jul,3,13.96
2025-07-16,South,Home & Kitchen,Retail Store,4,74.04,296.16,195.93,100.23,2025,7,Jul,3,33.84
2025-07-16,East,Electronics,Distributor,1,156.65,156.65,125.96,30.69,2025,7,Jul,3,19.59
2025-07-16,East,Home & Kitchen,Retail Store,4,62.37,249.48,194.4,55.08,2025,7,Jul,3,22.08
2025-07-16,North,Groceries,Distributor,13,20.65,268.45,229.19,39.26,2025,7,Jul,3,14.62
2025-07-16,North,Sports & Fitness,Online,1,49.49,49.49,34.0,15.49,2025,7,Jul,3,31.3
2025-07-16,West,Apparel,Retail Store,2,50.79,101.58,88.15,13.43,2025,7,Jul,3,13.22
2025-07-16,Central,Apparel,Distributor,1,50.96,50.96,44.79,6.17,2025,7,Jul,3,12.11
2025-07-16,North,Electronics,Retail Store,4,222.73,890.92,746.23,144.69,2025,7,Jul,3,16.24
2025-07-16,North,Groceries,Online,6,27.01,162.06,121.68,40.38,2025,7,Jul,3,24.92
2025-07-16,Central,Groceries,Online,2,23.18,46.36,34.75,11.61,2025,7,Jul,3,25.04
2025-07-17,West,Sports & Fitness,Online,4,45.83,183.32,135.01,48.31,2025,7,Jul,3,26.35
2025-07-17,North,Sports & Fitness,Online,4,55.92,223.68,156.14,67.54,2025,7,Jul,3,30.19
2025-07-17,North,Groceries,Retail Store,1,18.54,18.54,15.07,3.47,2025,7,Jul,3,18.72
2025-07-17,North,Home & Kitchen,Retail Store,3,56.5,169.5,111.07,58.43,2025,7,Jul,3,34.47
2025-07-17,West,Apparel,Retail Store,7,44.42,310.94,244.4,66.54,2025,7,Jul,3,21.4
2025-07-17,Central,Apparel,Online,1,40.18,40.18,34.54,5.64,2025,7,Jul,3,14.04
2025-07-17,South,Groceries,Online,2,27.9,55.8,44.37,11.43,2025,7,Jul,3,20.48
2025-07-17,Central,Home & Kitchen,Retail Store,6,72.48,434.88,288.17,146.71,2025,7,Jul,3,33.74
2025-07-17,West,Groceries,Online,3,25.03,75.09,51.66,23.43,2025,7,Jul,3,31.2
2025-07-17,North,Apparel,Retail Store,7,41.0,287.0,210.03,76.97,2025,7,Jul,3,26.82
2025-07-17,East,Groceries,Online,8,23.73,189.84,153.07,36.77,2025,7,Jul,3,19.37
2025-07-17,North,Home & Kitchen,Retail Store,1,84.36,84.36,60.99,23.37,2025,7,Jul,3,27.7
2025-07-18,West,Groceries,Retail Store,1,18.03,18.03,14.25,3.78,2025,7,Jul,3,20.97
2025-07-18,West,Apparel,Online,6,36.71,220.26,144.89,75.37,2025,7,Jul,3,34.22
2025-07-18,South,Apparel,Distributor,2,37.28,74.56,49.49,25.07,2025,7,Jul,3,33.62
2025-07-18,North,Sports & Fitness,Online,7,66.38,464.66,391.14,73.52,2025,7,Jul,3,15.82
2025-07-18,South,Apparel,Retail Store,8,45.73,365.84,262.96,102.88,2025,7,Jul,3,28.12
2025-07-18,West,Apparel,Online,2,50.05,100.1,73.33,26.77,2025,7,Jul,3,26.74
2025-07-18,West,Electronics,Retail Store,3,222.64,667.92,515.01,152.91,2025,7,Jul,3,22.89
2025-07-18,Central,Apparel,Retail Store,1,55.43,55.43,41.72,13.71,2025,7,Jul,3,24.73
2025-07-18,East,Electronics,Retail Store,1,174.95,174.95,152.39,22.56,2025,7,Jul,3,12.9
2025-07-18,North,Apparel,Online,4,47.36,189.44,140.55,48.89,2025,7,Jul,3,25.81
2025-07-18,East,Electronics,Online,3,207.58,622.74,493.88,128.86,2025,7,Jul,3,20.69
2025-07-18,North,Home & Kitchen,Distributor,1,67.55,67.55,55.56,11.99,2025,7,Jul,3,17.75
2025-07-18,West,Electronics,Retail Store,2,154.02,308.04,227.87,80.17,2025,7,Jul,3,26.03
2025-07-18,Central,Apparel,Online,5,52.05,260.25,224.6,35.65,2025,7,Jul,3,13.7
2025-07-18,West,Home & Kitchen,Online,1,79.83,79.83,67.74,12.09,2025,7,Jul,3,15.14
2025-07-18,South,Home & Kitchen,Online,3,56.37,169.11,142.34,26.77,2025,7,Jul,3,15.83
2025-07-18,East,Electronics,Distributor,12,229.92,2759.04,2215.78,543.26,2025,7,Jul,3,19.69
2025-07-18,South,Apparel,Online,3,52.68,158.04,138.63,19.41,2025,7,Jul,3,12.28
2025-07-19,Central,Electronics,Distributor,3,205.9,617.7,519.21,98.49,2025,7,Jul,3,15.94
2025-07-19,Central,Apparel,Online,6,51.41,308.46,258.3,50.16,2025,7,Jul,3,16.26
2025-07-19,Central,Groceries,Online,2,25.58,51.16,34.41,16.75,2025,7,Jul,3,32.74
2025-07-19,Central,Home & Kitchen,Online,2,72.05,144.1,119.11,24.99,2025,7,Jul,3,17.34
2025-07-19,Central,Groceries,Retail Store,2,25.98,51.96,38.75,13.21,2025,7,Jul,3,25.42
2025-07-20,West,Apparel,Retail Store,4,42.45,169.8,118.13,51.67,2025,7,Jul,3,30.43
2025-07-20,East,Home & Kitchen,Online,4,74.26,297.04,205.4,91.64,2025,7,Jul,3,30.85
2025-07-20,South,Home & Kitchen,Online,3,78.34,235.02,171.65,63.37,2025,7,Jul,3,26.96
2025-07-20,South,Groceries,Online,1,24.05,24.05,18.08,5.97,2025,7,Jul,3,24.82
2025-07-20,North,Electronics,Online,4,154.18,616.72,437.4,179.32,2025,7,Jul,3,29.08
2025-07-20,North,Groceries,Online,4,17.91,71.64,51.66,19.98,2025,7,Jul,3,27.89
2025-07-20,West,Apparel,Distributor,4,49.74,198.96,156.08,42.88,2025,7,Jul,3,21.55
2025-07-21,South,Electronics,Online,3,189.39,568.17,404.11,164.06,2025,7,Jul,3,28.88
2025-07-21,North,Apparel,Retail Store,4,38.84,155.36,106.11,49.25,2025,7,Jul,3,31.7
2025-07-21,North,Sports & Fitness,Retail Store,1,64.17,64.17,47.43,16.74,2025,7,Jul,3,26.09
2025-07-21,South,Electronics,Online,4,147.7,590.8,499.76,91.04,2025,7,Jul,3,15.41
2025-07-21,North,Sports & Fitness,Distributor,4,45.38,181.52,153.33,28.19,2025,7,Jul,3,15.53
2025-07-21,North,Groceries,Retail Store,1,23.05,23.05,16.26,6.79,2025,7,Jul,3,29.46
2025-07-21,North,Home & Kitchen,Retail Store,5,81.81,409.05,343.73,65.32,2025,7,Jul,3,15.97
2025-07-21,North,Home & Kitchen,Retail Store,1,71.68,71.68,55.72,15.96,2025,7,Jul,3,22.27
2025-07-21,East,Electronics,Online,2,220.04,440.08,343.03,97.05,2025,7,Jul,3,22.05
2025-07-21,North,Sports & Fitness,Distributor,8,50.82,406.56,285.37,121.19,2025,7,Jul,3,29.81
2025-07-22,West,Home & Kitchen,Retail Store,1,55.94,55.94,44.86,11.08,2025,7,Jul,3,19.81
2025-07-22,Central,Sports & Fitness,Retail Store,1,67.13,67.13,48.91,18.22,2025,7,Jul,3,27.14
2025-07-22,Central,Electronics,Online,4,212.98,851.92,686.14,165.78,2025,7,Jul,3,19.46
2025-07-22,South,Electronics,Online,1,196.95,196.95,160.62,36.33,2025,7,Jul,3,18.45
2025-07-22,South,Apparel,Online,2,40.63,81.26,68.18,13.08,2025,7,Jul,3,16.1
2025-07-22,South,Home & Kitchen,Retail Store,7,78.77,551.39,367.65,183.74,2025,7,Jul,3,33.32
2025-07-22,North,Groceries,Online,18,20.0,360.0,240.95,119.05,2025,7,Jul,3,33.07
2025-07-22,South,Apparel,Online,1,43.29,43.29,37.29,6.0,2025,7,Jul,3,13.86
2025-07-22,North,Apparel,Distributor,5,54.8,274.0,203.71,70.29,2025,7,Jul,3,25.65
2025-07-22,West,Sports & Fitness,Online,3,49.75,149.25,127.08,22.17,2025,7,Jul,3,14.85
2025-07-22,Central,Electronics,Online,12,157.26,1887.12,1507.62,379.5,2025,7,Jul,3,20.11
2025-07-22,South,Sports & Fitness,Online,10,59.38,593.8,511.01,82.79,2025,7,Jul,3,13.94
2025-07-22,South,Apparel,Online,11,54.65,601.15,524.44,76.71,2025,7,Jul,3,12.76
2025-07-22,East,Groceries,Online,1,19.91,19.91,16.61,3.3,2025,7,Jul,3,16.57
2025-07-22,West,Electronics,Online,3,227.73,683.19,580.04,103.15,2025,7,Jul,3,15.1
2025-07-23,Central,Apparel,Distributor,4,54.54,218.16,150.41,67.75,2025,7,Jul,3,31.06
2025-07-23,South,Groceries,Online,2,21.87,43.74,37.55,6.19,2025,7,Jul,3,14.15
2025-07-23,North,Home & Kitchen,Online,2,55.1,110.2,92.16,18.04,2025,7,Jul,3,16.37
2025-07-23,Central,Home & Kitchen,Distributor,1,74.76,74.76,55.19,19.57,2025,7,Jul,3,26.18
2025-07-23,South,Groceries,Online,7,26.96,188.72,160.94,27.78,2025,7,Jul,3,14.72
2025-07-23,South,Electronics,Online,3,221.3,663.9,433.78,230.12,2025,7,Jul,3,34.66
2025-07-23,Central,Groceries,Retail Store,4,27.97,111.88,73.31,38.57,2025,7,Jul,3,34.47
2025-07-23,South,Home & Kitchen,Online,4,63.79,255.16,187.4,67.76,2025,7,Jul,3,26.56
2025-07-24,Central,Apparel,Retail Store,10,57.87,578.7,449.18,129.52,2025,7,Jul,3,22.38
2025-07-24,South,Apparel,Online,5,50.95,254.75,219.29,35.46,2025,7,Jul,3,13.92
2025-07-24,Central,Apparel,Online,1,36.21,36.21,28.14,8.07,2025,7,Jul,3,22.29
2025-07-24,West,Groceries,Online,4,25.35,101.4,72.61,28.79,2025,7,Jul,3,28.39
2025-07-24,South,Electronics,Retail Store,3,156.44,469.32,337.39,131.93,2025,7,Jul,3,28.11
2025-07-24,Central,Apparel,Online,2,43.8,87.6,62.03,25.57,2025,7,Jul,3,29.19
2025-07-24,West,Electronics,Online,1,180.97,180.97,122.69,58.28,2025,7,Jul,3,32.2
2025-07-24,West,Sports & Fitness,Retail Store,5,67.44,337.2,263.09,74.11,2025,7,Jul,3,21.98
2025-07-24,North,Groceries,Retail Store,2,23.38,46.76,39.98,6.78,2025,7,Jul,3,14.5
2025-07-25,North,Groceries,Online,1,23.86,23.86,20.88,2.98,2025,7,Jul,3,12.49
2025-07-25,Central,Apparel,Online,5,37.77,188.85,147.65,41.2,2025,7,Jul,3,21.82
2025-07-25,Central,Home & Kitchen,Retail Store,4,79.76,319.04,208.53,110.51,2025,7,Jul,3,34.64
2025-07-25,Central,Apparel,Online,3,48.33,144.99,126.53,18.46,2025,7,Jul,3,12.73
2025-07-25,Central,Electronics,Retail Store,5,204.52,1022.6,775.57,247.03,2025,7,Jul,3,24.16
2025-07-25,South,Apparel,Online,1,58.2,58.2,46.62,11.58,2025,7,Jul,3,19.9
2025-07-25,South,Groceries,Online,3,27.73,83.19,66.07,17.12,2025,7,Jul,3,20.58
2025-07-25,East,Groceries,Retail Store,4,25.38,101.52,66.83,34.69,2025,7,Jul,3,34.17
2025-07-26,South,Groceries,Retail Store,8,24.63,197.04,136.07,60.97,2025,7,Jul,3,30.94
2025-07-26,East,Electronics,Retail Store,1,183.72,183.72,143.66,40.06,2025,7,Jul,3,21.8
2025-07-26,East,Groceries,Online,5,26.92,134.6,108.15,26.45,2025,7,Jul,3,19.65
2025-07-26,North,Electronics,Online,6,192.96,1157.76,801.88,355.88,2025,7,Jul,3,30.74
2025-07-26,West,Home & Kitchen,Online,3,56.93,170.79,127.21,43.58,2025,7,Jul,3,25.52
2025-07-26,West,Home & Kitchen,Online,1,58.48,58.48,46.68,11.8,2025,7,Jul,3,20.18
2025-07-26,South,Groceries,Retail Store,1,25.06,25.06,21.63,3.43,2025,7,Jul,3,13.69
2025-07-26,South,Apparel,Retail Store,4,54.9,219.6,183.91,35.69,2025,7,Jul,3,16.25
2025-07-26,West,Groceries,Online,1,21.66,21.66,15.52,6.14,2025,7,Jul,3,28.35
2025-07-26,West,Apparel,Retail Store,1,52.25,52.25,45.55,6.7,2025,7,Jul,3,12.82
2025-07-27,North,Electronics,Distributor,2,196.92,393.84,322.23,71.61,2025,7,Jul,3,18.18
2025-07-27,East,Home & Kitchen,Online,2,82.52,165.04,114.15,50.89,2025,7,Jul,3,30.83
2025-07-27,West,Home & Kitchen,Online,4,67.27,269.08,224.23,44.85,2025,7,Jul,3,16.67
2025-07-27,South,Apparel,Online,1,53.33,53.33,38.72,14.61,2025,7,Jul,3,27.4
2025-07-27,East,Groceries,Retail Store,5,25.64,128.2,84.18,44.02,2025,7,Jul,3,34.34
2025-07-27,North,Home & Kitchen,Online,19,69.64,1323.16,986.07,337.09,2025,7,Jul,3,25.48
2025-07-27,East,Groceries,Online,1,19.3,19.3,16.48,2.82,2025,7,Jul,3,14.61
2025-07-27,East,Groceries,Retail Store,7,27.55,192.85,151.67,41.18,2025,7,Jul,3,21.35
2025-07-27,East,Electronics,Retail Store,2,228.03,456.06,318.02,138.04,2025,7,Jul,3,30.27
2025-07-27,Central,Sports & Fitness,Retail Store,1,58.16,58.16,41.78,16.38,2025,7,Jul,3,28.16
2025-07-27,East,Electronics,Retail Store,7,200.89,1406.23,995.2,411.03,2025,7,Jul,3,29.23
2025-07-28,West,Groceries,Online,10,19.72,197.2,142.81,54.39,2025,7,Jul,3,27.58
2025-07-28,Central,Apparel,Online,3,39.57,118.71,78.45,40.26,2025,7,Jul,3,33.91
2025-07-28,East,Apparel,Online,1,38.63,38.63,29.4,9.23,2025,7,Jul,3,23.89
2025-07-28,South,Groceries,Online,2,24.37,48.74,32.2,16.54,2025,7,Jul,3,33.94
2025-07-28,Central,Home & Kitchen,Online,3,74.47,223.41,188.03,35.38,2025,7,Jul,3,15.84
2025-07-28,Central,Electronics,Retail Store,2,199.94,399.88,330.83,69.05,2025,7,Jul,3,17.27
2025-07-28,North,Home & Kitchen,Online,5,68.03,340.15,237.67,102.48,2025,7,Jul,3,30.13
2025-07-28,South,Electronics,Retail Store,2,186.25,372.5,247.75,124.75,2025,7,Jul,3,33.49
2025-07-28,South,Apparel,Retail Store,1,44.18,44.18,33.68,10.5,2025,7,Jul,3,23.77
2025-07-28,East,Sports & Fitness,Retail Store,2,65.65,131.3,109.78,21.52,2025,7,Jul,3,16.39
2025-07-28,Central,Home & Kitchen,Online,6,54.03,324.18,224.29,99.89,2025,7,Jul,3,30.81
2025-07-29,East,Groceries,Online,2,20.51,41.02,28.17,12.85,2025,7,Jul,3,31.33
2025-07-29,West,Apparel,Online,2,54.53,109.06,85.34,23.72,2025,7,Jul,3,21.75
2025-07-29,West,Home & Kitchen,Distributor,7,56.63,396.41,315.34,81.07,2025,7,Jul,3,20.45
2025-07-29,East,Electronics,Online,6,166.55,999.3,768.73,230.57,2025,7,Jul,3,23.07
2025-07-29,North,Electronics,Online,3,180.27,540.81,403.0,137.81,2025,7,Jul,3,25.48
2025-07-29,East,Apparel,Online,10,57.43,574.3,435.39,138.91,2025,7,Jul,3,24.19
2025-07-29,South,Groceries,Online,2,18.1,36.2,24.04,12.16,2025,7,Jul,3,33.59
2025-07-29,North,Home & Kitchen,Retail Store,1,73.05,73.05,58.82,14.23,2025,7,Jul,3,19.48
2025-07-29,South,Apparel,Distributor,2,52.57,105.14,84.9,20.24,2025,7,Jul,3,19.25
2025-07-30,Central,Apparel,Retail Store,2,45.17,90.34,66.9,23.44,2025,7,Jul,3,25.95
2025-07-30,West,Home & Kitchen,Online,1,52.75,52.75,42.07,10.68,2025,7,Jul,3,20.25
2025-07-30,Central,Apparel,Retail Store,5,49.28,246.4,192.3,54.1,2025,7,Jul,3,21.96
2025-07-30,North,Sports & Fitness,Online,5,45.71,228.55,190.25,38.3,2025,7,Jul,3,16.76
2025-07-30,West,Home & Kitchen,Retail Store,6,64.74,388.44,317.47,70.97,2025,7,Jul,3,18.27
2025-07-30,East,Electronics,Distributor,5,148.05,740.25,617.73,122.52,2025,7,Jul,3,16.55
2025-07-30,East,Sports & Fitness,Distributor,8,56.71,453.68,335.29,118.39,2025,7,Jul,3,26.1
2025-07-30,West,Groceries,Online,3,24.73,74.19,51.74,22.45,2025,7,Jul,3,30.26
2025-07-30,South,Sports & Fitness,Retail Store,3,56.09,168.27,130.78,37.49,2025,7,Jul,3,22.28
2025-07-30,Central,Apparel,Online,5,50.92,254.6,212.86,41.74,2025,7,Jul,3,16.39
2025-07-30,East,Electronics,Retail Store,3,185.35,556.05,488.94,67.11,2025,7,Jul,3,12.07
2025-07-31,East,Sports & Fitness,Retail Store,11,46.69,513.59,416.87,96.72,2025,7,Jul,3,18.83
2025-07-31,South,Electronics,Online,1,150.3,150.3,119.13,31.17,2025,7,Jul,3,20.74
2025-07-31,East,Groceries,Online,4,23.51,94.04,75.41,18.63,2025,7,Jul,3,19.81
2025-07-31,North,Groceries,Distributor,9,28.51,256.59,170.21,86.38,2025,7,Jul,3,33.66
2025-07-31,Central,Groceries,Online,3,26.65,79.95,59.89,20.06,2025,7,Jul,3,25.09
2025-07-31,Central,Groceries,Retail Store,10,26.65,266.5,220.22,46.28,2025,7,Jul,3,17.37
2025-07-31,West,Electronics,Online,1,166.95,166.95,143.37,23.58,2025,7,Jul,3,14.12
2025-07-31,West,Groceries,Retail Store,5,17.71,88.55,58.22,30.33,2025,7,Jul,3,34.25
2025-07-31,West,Home & Kitchen,Retail Store,4,53.9,215.6,185.04,30.56,2025,7,Jul,3,14.17
2025-08-01,Central,Home & Kitchen,Retail Store,1,72.73,72.73,60.18,12.55,2025,8,Aug,3,17.26
2025-08-01,East,Groceries,Online,1,20.11,20.11,16.04,4.07,2025,8,Aug,3,20.24
2025-08-01,West,Home & Kitchen,Online,4,83.01,332.04,281.82,50.22,2025,8,Aug,3,15.12
2025-08-01,South,Electronics,Retail Store,4,182.24,728.96,610.29,118.67,2025,8,Aug,3,16.28
2025-08-01,East,Apparel,Online,4,49.99,199.96,160.64,39.32,2025,8,Aug,3,19.66
2025-08-01,North,Groceries,Online,9,22.19,199.71,132.29,67.42,2025,8,Aug,3,33.76
2025-08-01,East,Groceries,Online,5,23.29,116.45,102.06,14.39,2025,8,Aug,3,12.36
2025-08-01,East,Home & Kitchen,Distributor,4,59.41,237.64,200.6,37.04,2025,8,Aug,3,15.59
2025-08-01,South,Apparel,Online,3,42.42,127.26,95.09,32.17,2025,8,Aug,3,25.28
2025-08-01,South,Electronics,Retail Store,2,223.99,447.98,371.61,76.37,2025,8,Aug,3,17.05
2025-08-01,Central,Sports & Fitness,Retail Store,2,51.91,103.82,82.37,21.45,2025,8,Aug,3,20.66
2025-08-01,Central,Sports & Fitness,Retail Store,2,53.53,107.06,93.74,13.32,2025,8,Aug,3,12.44
2025-08-02,North,Electronics,Retail Store,1,207.5,207.5,144.96,62.54,2025,8,Aug,3,30.14
2025-08-02,Central,Electronics,Online,1,205.82,205.82,178.45,27.37,2025,8,Aug,3,13.3
2025-08-02,Central,Electronics,Retail Store,3,162.28,486.84,341.64,145.2,2025,8,Aug,3,29.82
2025-08-02,North,Electronics,Retail Store,1,210.34,210.34,141.89,68.45,2025,8,Aug,3,32.54
2025-08-02,North,Electronics,Online,2,157.03,314.06,238.49,75.57,2025,8,Aug,3,24.06
2025-08-02,South,Electronics,Online,2,233.39,466.78,313.94,152.84,2025,8,Aug,3,32.74
2025-08-02,East,Electronics,Online,2,215.67,431.34,337.86,93.48,2025,8,Aug,3,21.67
2025-08-02,Central,Sports & Fitness,Online,1,71.16,71.16,56.88,14.28,2025,8,Aug,3,20.07
2025-08-02,East,Groceries,Online,10,26.2,262.0,220.83,41.17,2025,8,Aug,3,15.71
2025-08-02,South,Home & Kitchen,Retail Store,2,74.87,149.74,123.55,26.19,2025,8,Aug,3,17.49
2025-08-02,East,Groceries,Retail Store,3,20.4,61.2,48.55,12.65,2025,8,Aug,3,20.67
2025-08-02,East,Groceries,Retail Store,5,26.55,132.75,106.32,26.43,2025,8,Aug,3,19.91
2025-08-02,North,Apparel,Retail Store,8,41.6,332.8,281.27,51.53,2025,8,Aug,3,15.48
2025-08-02,North,Home & Kitchen,Online,3,63.5,190.5,162.84,27.66,2025,8,Aug,3,14.52
2025-08-02,North,Groceries,Retail Store,1,26.76,26.76,21.19,5.57,2025,8,Aug,3,20.81
2025-08-02,West,Sports & Fitness,Retail Store,1,58.16,58.16,46.66,11.5,2025,8,Aug,3,19.77
2025-08-03,North,Groceries,Online,1,22.22,22.22,19.41,2.81,2025,8,Aug,3,12.65
2025-08-03,Central,Groceries,Online,2,18.88,37.76,32.35,5.41,2025,8,Aug,3,14.33
2025-08-03,East,Electronics,Online,1,161.72,161.72,129.72,32.0,2025,8,Aug,3,19.79
2025-08-03,South,Apparel,Distributor,1,56.45,56.45,48.01,8.44,2025,8,Aug,3,14.95
2025-08-03,South,Sports & Fitness,Retail Store,1,52.71,52.71,44.58,8.13,2025,8,Aug,3,15.42
2025-08-03,North,Electronics,Online,1,159.16,159.16,111.91,47.25,2025,8,Aug,3,29.69
2025-08-03,East,Sports & Fitness,Online,1,50.31,50.31,35.63,14.68,2025,8,Aug,3,29.18
2025-08-03,East,Electronics,Retail Store,1,227.82,227.82,171.42,56.4,2025,8,Aug,3,24.76
2025-08-03,North,Groceries,Retail Store,1,25.52,25.52,18.85,6.67,2025,8,Aug,3,26.14
2025-08-03,East,Apparel,Online,4,55.28,221.12,191.7,29.42,2025,8,Aug,3,13.3
2025-08-04,South,Apparel,Retail Store,1,43.91,43.91,31.75,12.16,2025,8,Aug,3,27.69
2025-08-04,East,Sports & Fitness,Retail Store,4,67.66,270.64,238.11,32.53,2025,8,Aug,3,12.02
2025-08-04,Central,Electronics,Retail Store,4,182.61,730.44,592.29,138.15,2025,8,Aug,3,18.91
2025-08-04,West,Groceries,Online,1,19.05,19.05,12.95,6.1,2025,8,Aug,3,32.02
2025-08-04,South,Sports & Fitness,Online,2,51.58,103.16,79.62,23.54,2025,8,Aug,3,22.82
2025-08-04,Central,Groceries,Retail Store,5,20.33,101.65,71.52,30.13,2025,8,Aug,3,29.64
2025-08-04,East,Electronics,Online,8,156.96,1255.68,945.87,309.81,2025,8,Aug,3,24.67
2025-08-04,South,Apparel,Retail Store,3,45.42,136.26,116.27,19.99,2025,8,Aug,3,14.67
2025-08-04,South,Sports & Fitness,Online,5,58.51,292.55,220.27,72.28,2025,8,Aug,3,24.71
2025-08-05,East,Groceries,Online,2,19.66,39.32,29.08,10.24,2025,8,Aug,3,26.04
2025-08-05,North,Home & Kitchen,Online,4,66.21,264.84,213.52,51.32,2025,8,Aug,3,19.38
2025-08-05,East,Apparel,Distributor,2,56.17,112.34,87.76,24.58,2025,8,Aug,3,21.88
2025-08-05,East,Home & Kitchen,Online,1,81.31,81.31,64.86,16.45,2025,8,Aug,3,20.23
2025-08-05,Central,Sports & Fitness,Retail Store,3,56.62,169.86,130.06,39.8,2025,8,Aug,3,23.43
2025-08-05,South,Apparel,Retail Store,3,37.03,111.09,78.57,32.52,2025,8,Aug,3,29.27
2025-08-05,North,Electronics,Distributor,11,179.4,1973.4,1357.98,615.42,2025,8,Aug,3,31.19
2025-08-05,North,Sports & Fitness,Online,4,45.69,182.76,159.45,23.31,2025,8,Aug,3,12.75
2025-08-05,North,Home & Kitchen,Online,5,52.43,262.15,184.44,77.71,2025,8,Aug,3,29.64
2025-08-05,North,Electronics,Retail Store,1,200.11,200.11,133.69,66.42,2025,8,Aug,3,33.19
2025-08-05,Central,Apparel,Online,6,42.81,256.86,195.01,61.85,2025,8,Aug,3,24.08
2025-08-05,South,Groceries,Online,2,19.1,38.2,27.29,10.91,2025,8,Aug,3,28.56
2025-08-06,Central,Home & Kitchen,Online,3,55.56,166.68,128.8,37.88,2025,8,Aug,3,22.73
2025-08-06,East,Groceries,Retail Store,4,25.89,103.56,85.73,17.83,2025,8,Aug,3,17.22
2025-08-06,Central,Electronics,Online,12,190.8,2289.6,2013.77,275.83,2025,8,Aug,3,12.05
2025-08-06,North,Home & Kitchen,Online,6,55.29,331.74,258.15,73.59,2025,8,Aug,3,22.18
2025-08-06,South,Electronics,Online,1,146.99,146.99,124.82,22.17,2025,8,Aug,3,15.08
2025-08-06,North,Apparel,Retail Store,9,48.38,435.42,345.58,89.84,2025,8,Aug,3,20.63
2025-08-06,Central,Apparel,Distributor,3,46.17,138.51,110.63,27.88,2025,8,Aug,3,20.13
2025-08-06,Central,Apparel,Online,8,42.42,339.36,258.94,80.42,2025,8,Aug,3,23.7
2025-08-06,South,Electronics,Online,4,229.63,918.52,768.02,150.5,2025,8,Aug,3,16.39
2025-08-06,West,Home & Kitchen,Online,4,58.03,232.12,180.47,51.65,2025,8,Aug,3,22.25
2025-08-06,West,Electronics,Distributor,2,182.57,365.14,274.23,90.91,2025,8,Aug,3,24.9
2025-08-06,East,Sports & Fitness,Online,4,44.51,178.04,123.52,54.52,2025,8,Aug,3,30.62
2025-08-06,West,Apparel,Retail Store,8,50.59,404.72,325.19,79.53,2025,8,Aug,3,19.65
2025-08-07,South,Electronics,Online,1,201.57,201.57,134.79,66.78,2025,8,Aug,3,33.13
2025-08-07,South,Electronics,Online,3,164.55,493.65,333.76,159.89,2025,8,Aug,3,32.39
2025-08-07,West,Electronics,Retail Store,3,178.13,534.39,398.69,135.7,2025,8,Aug,3,25.39
2025-08-07,South,Electronics,Retail Store,1,210.86,210.86,155.44,55.42,2025,8,Aug,3,26.28
2025-08-07,West,Home & Kitchen,Online,7,64.37,450.59,324.87,125.72,2025,8,Aug,3,27.9
2025-08-07,West,Electronics,Online,1,191.75,191.75,142.85,48.9,2025,8,Aug,3,25.5
2025-08-07,West,Groceries,Online,3,27.3,81.9,59.82,22.08,2025,8,Aug,3,26.96
2025-08-07,East,Electronics,Online,1,162.97,162.97,134.22,28.75,2025,8,Aug,3,17.64
2025-08-07,East,Groceries,Online,7,26.4,184.8,131.54,53.26,2025,8,Aug,3,28.82
2025-08-07,North,Groceries,Retail Store,1,27.45,27.45,19.96,7.49,2025,8,Aug,3,27.29
2025-08-07,Central,Apparel,Online,9,51.18,460.62,316.52,144.1,2025,8,Aug,3,31.28
2025-08-08,North,Sports & Fitness,Retail Store,5,60.4,302.0,202.24,99.76,2025,8,Aug,3,33.03
2025-08-08,East,Electronics,Online,2,170.56,341.12,267.2,73.92,2025,8,Aug,3,21.67
2025-08-08,East,Apparel,Online,4,45.84,183.36,127.46,55.9,2025,8,Aug,3,30.49
2025-08-08,West,Electronics,Online,2,229.46,458.92,354.63,104.29,2025,8,Aug,3,22.73
2025-08-08,Central,Electronics,Retail Store,6,203.95,1223.7,972.82,250.88,2025,8,Aug,3,20.5
